,Gender,self_employed,family_history,treatment,work_interfere,no_employees,remote_work,tech_company,benefits,care_options,wellness_program,seek_help,anonymity,leave,mental_health_consequence,phys_health_consequence,coworkers,supervisor,mental_health_interview,phys_health_interview,mental_vs_physical,obs_consequence,age_range
1102,0,1,1,1,1,0,1,1,1,2,1,1,1,3,2,2,0,0,1,0,1,1,2
1103,0,0,1,0,3,4,1,1,0,0,1,1,0,2,1,1,2,1,1,1,2,0,2
1104,2,0,0,0,0,4,1,1,2,0,1,1,0,0,2,0,1,0,1,0,0,0,3
1105,2,0,0,1,2,4,1,1,1,2,1,0,0,2,0,1,0,1,1,0,0,0,1
1106,2,1,0,1,3,2,1,1,1,0,1,1,0,0,0,0,1,2,1,1,0,0,3
1107,2,0,1,1,2,2,0,1,1,0,0,0,0,4,1,1,2,2,0,2,2,0,1
1108,0,0,0,1,1,5,0,1,2,2,0,0,0,0,2,1,0,0,1,0,0,0,2
1109,2,0,0,0,1,4,0,1,1,0,1,1,1,4,0,0,1,1,0,0,0,0,1
1110,2,0,1,1,3,4,1,1,2,2,1,0,2,4,1,1,1,2,0,0,2,0,2
1111,2,0,0,1,1,4,0,1,2,0,1,1,2,2,0,0,2,1,1,2,1,0,1
1113,2,0,1,1,3,0,1,1,0,0,0,0,0,4,1,1,2,2,0,2,0,0,1
1115,2,0,0,0,3,2,0,1,2,2,1,1,2,0,0,1,0,0,1,0,0,1,1
1116,2,0,0,1,0,1,0,1,0,1,1,0,0,4,0,1,2,1,1,0,0,0,2
1117,2,0,1,1,3,4,0,1,0,2,1,0,0,0,2,0,0,1,1,0,0,0,3
1118,2,0,1,1,2,5,0,0,2,2,2,2,2,2,2,1,0,2,1,2,0,0,2
1119,2,0,0,0,0,0,1,1,1,2,1,1,0,0,2,2,0,0,1,1,0,0,2
1120,2,1,0,1,2,0,0,1,1,2,2,2,2,4,1,1,1,2,1,2,1,1,2
1121,2,0,0,1,3,5,0,0,1,0,1,2,0,0,0,1,1,1,1,1,1,0,3
1122,0,0,0,1,0,1,0,1,0,1,1,0,0,4,0,1,1,1,1,0,1,0,2
1123,0,0,0,1,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,3
1125,2,1,1,1,1,0,0,1,1,0,1,1,0,0,0,1,2,2,0,2,1,1,1
1126,0,0,0,1,3,2,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0
1128,2,0,1,0,3,4,0,1,1,0,1,1,2,2,0,1,1,2,1,0,2,0,2
1130,0,0,1,1,3,2,0,0,2,2,1,1,0,0,2,1,1,1,1,2,1,0,3
1132,0,0,1,1,2,5,1,1,2,2,1,1,2,2,0,0,1,0,1,1,0,0,2
1133,2,0,0,0,2,2,0,1,1,2,1,2,1,1,2,1,0,0,1,0,1,1,1
1134,2,0,0,0,2,2,0,1,1,2,1,2,1,1,2,1,0,0,1,0,1,1,1
1135,2,0,0,1,3,5,0,0,1,0,1,1,2,2,0,1,2,2,0,0,1,0,1
1136,2,0,1,1,3,2,1,1,1,0,1,1,2,4,1,1,1,2,1,0,2,0,1
1138,2,0,1,1,3,4,0,1,0,1,1,1,0,2,0,1,0,0,1,1,0,0,1
1139,2,0,0,1,3,5,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1
1140,2,0,0,1,1,2,0,1,1,2,1,1,2,3,1,1,2,2,2,2,0,0,1
1141,2,0,0,0,2,5,0,1,0,1,0,0,0,0,0,0,0,0,1,2,0,1,1
1142,2,0,0,0,3,5,0,0,1,0,1,1,0,2,2,0,0,0,1,1,0,1,1
1144,2,0,0,0,0,5,0,0,1,2,2,2,2,1,1,1,2,2,1,2,2,0,1
1145,0,0,1,0,3,2,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1
1146,2,0,1,1,3,0,0,1,1,1,0,0,0,4,1,1,1,2,0,2,0,0,2
1147,2,0,1,1,3,5,0,0,1,0,1,1,2,4,0,0,1,2,0,0,2,0,2
1148,2,0,1,1,1,5,0,0,2,2,1,2,0,2,2,1,0,1,1,2,0,0,2
1149,2,0,0,0,2,4,0,1,2,1,1,0,0,0,0,1,0,1,1,0,0,0,2
1150,2,0,0,1,3,5,0,1,2,2,2,2,2,1,0,0,1,1,1,1,0,1,2
1151,2,0,0,0,0,4,0,1,1,0,1,1,0,0,2,0,1,0,1,0,0,0,1
1152,2,0,1,1,2,1,0,1,0,1,1,0,0,0,1,1,2,2,1,0,1,0,2
1153,0,0,1,0,2,2,0,0,2,2,2,2,2,4,1,1,1,2,0,0,2,0,2
1154,2,0,1,1,1,2,0,0,0,1,1,1,0,2,2,1,1,1,1,0,0,0,2
1155,2,1,0,0,0,4,1,1,0,1,1,1,0,4,1,1,2,2,0,0,2,0,2
1156,2,1,0,0,0,0,1,1,0,1,0,0,0,4,2,2,1,1,1,1,0,0,2
1157,2,0,1,1,0,4,0,1,0,1,1,0,0,2,1,1,1,1,1,1,0,0,2
1158,2,0,1,1,2,4,0,1,1,2,1,1,0,0,1,1,0,0,1,1,0,0,1
1159,2,0,0,0,0,5,1,1,0,0,1,0,0,0,2,1,0,0,1,1,1,0,4
1160,2,0,0,1,3,2,0,1,2,2,1,1,0,0,2,1,1,1,1,0,0,0,1
1161,2,0,0,0,0,1,0,1,2,0,1,2,0,0,0,2,1,0,1,1,2,0,2
1163,2,0,1,1,3,4,1,1,0,0,1,0,0,2,0,1,1,1,0,0,0,0,1
1164,0,0,0,1,1,1,1,0,2,2,1,1,2,0,0,1,1,1,1,0,1,0,3
1165,2,0,1,0,3,5,0,1,2,0,2,0,0,0,0,1,2,2,1,1,0,0,2
1166,2,0,1,1,3,2,0,0,2,2,2,2,0,0,0,1,1,0,1,0,0,0,1
1167,2,0,0,0,0,5,1,1,0,1,1,1,0,0,0,1,1,1,1,2,0,0,2
1168,2,0,0,0,1,4,0,1,1,0,1,1,1,3,2,1,0,0,1,0,2,0,1
1169,0,0,0,1,3,5,0,1,2,2,1,0,0,0,0,1,1,0,1,1,1,0,2
1172,0,0,1,1,3,2,0,1,2,2,1,2,2,2,1,1,2,2,1,0,2,1,2
1173,2,0,0,1,3,0,0,1,1,0,1,1,0,3,0,1,2,2,2,2,1,1,1
1174,2,0,0,0,2,2,0,0,1,0,1,1,0,3,2,2,1,0,1,0,1,0,0
1176,0,0,1,1,2,1,0,1,2,0,1,1,0,0,0,0,0,0,1,0,1,0,1
1177,2,0,0,0,0,2,0,1,1,0,1,0,0,0,1,1,1,2,1,2,1,1,1
1178,2,1,0,0,3,0,1,1,1,2,1,1,0,2,1,1,1,1,0,0,0,0,2
1179,0,0,0,1,3,2,1,1,1,0,1,1,0,0,0,0,2,1,0,1,1,0,1
1180,0,0,0,1,3,2,0,1,2,2,1,1,2,0,0,0,1,0,1,1,1,0,2
1181,2,0,1,1,3,5,0,0,2,2,2,2,2,0,0,1,1,0,1,0,1,1,2
1182,0,0,1,1,0,3,1,0,2,1,0,2,0,2,0,0,1,2,1,1,0,1,5
1183,0,0,1,1,3,0,1,1,1,0,1,1,2,0,0,0,1,1,1,1,2,0,2
1184,0,0,0,1,1,4,0,1,1,2,1,1,0,3,2,0,1,1,1,1,0,0,1
1185,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,2,1,1,2,0,1
1186,0,1,0,0,2,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,4
1187,2,0,1,1,3,2,1,1,2,0,1,1,0,0,0,1,1,1,1,1,0,0,2
1189,2,0,1,1,3,4,0,1,2,2,1,1,2,0,0,1,1,0,1,1,2,0,2
1190,2,0,1,1,3,1,0,1,2,2,1,2,2,0,0,1,1,1,1,1,0,0,3
1191,2,0,1,0,3,5,0,1,2,1,2,2,2,0,0,1,0,0,1,0,0,0,2
1192,2,0,0,0,0,2,1,1,0,0,1,1,0,2,1,1,1,2,1,2,0,0,2
1193,2,0,0,0,0,2,0,1,0,1,0,0,2,0,1,1,1,2,2,0,1,0,2
1195,0,0,0,1,3,3,0,0,2,2,2,1,2,0,2,2,1,1,1,1,2,0,2
1196,0,0,0,0,2,0,0,1,0,0,1,1,1,0,0,1,1,0,1,0,1,0,2
1197,2,0,0,1,1,4,0,1,1,0,1,1,0,1,2,0,1,2,1,0,1,0,2
1198,2,0,0,1,1,2,1,1,2,1,1,0,0,3,2,0,1,0,1,1,0,0,2
1200,2,0,0,1,1,1,1,1,1,2,1,1,0,0,2,1,0,0,1,0,1,0,1
1201,0,0,0,1,2,4,0,1,2,0,1,1,0,2,2,2,1,0,1,1,1,1,1
1204,2,0,1,1,0,0,1,1,1,0,1,1,0,0,0,1,1,2,1,1,0,0,2
1205,2,0,0,1,3,4,0,1,1,0,1,1,0,2,1,1,1,2,1,0,0,0,2
1206,2,0,1,0,1,2,1,0,0,1,1,1,0,2,0,1,1,2,0,2,2,0,2
1207,2,0,0,1,3,0,0,1,1,2,1,1,1,4,0,0,1,2,1,1,1,0,1
1208,2,0,1,0,1,1,0,1,1,2,1,1,0,2,1,1,1,2,0,0,0,1,2
1209,2,0,1,1,3,2,0,1,0,1,1,1,0,1,0,1,0,0,1,0,1,0,1
1211,2,0,0,0,0,5,1,1,0,1,1,1,0,0,2,1,2,1,1,1,1,1,3
1212,0,0,0,1,3,5,0,0,1,2,1,2,2,1,0,0,1,2,1,0,1,1,2
1213,2,0,0,0,3,5,0,1,0,0,1,1,0,3,2,2,1,0,1,0,1,1,2
1214,2,0,0,1,1,2,1,1,2,2,1,1,2,0,0,1,1,0,1,0,0,0,2
1216,2,0,0,0,2,5,1,0,0,1,1,2,0,0,1,1,1,2,1,1,0,0,1
1217,2,0,0,0,0,2,0,1,1,2,1,1,1,1,2,2,1,1,1,1,1,0,3
1219,2,0,0,1,3,5,1,1,2,0,2,2,2,4,1,1,2,2,1,1,0,0,2
1220,2,0,1,1,1,2,0,1,0,0,1,1,0,0,0,1,1,0,1,1,1,0,3
1221,2,0,1,1,3,1,1,1,0,1,0,0,0,0,1,1,1,2,2,2,0,0,3
1222,0,1,0,1,2,0,1,1,0,2,0,2,1,2,1,1,2,2,2,2,2,0,3
1223,2,0,0,0,0,2,0,1,0,0,1,1,0,2,0,1,1,1,1,0,2,1,1
1224,2,0,1,1,3,5,0,1,2,2,1,2,0,2,0,1,1,0,1,0,2,1,1
1225,0,0,0,1,2,2,0,1,1,2,2,1,0,0,1,1,2,1,1,0,0,0,1
1227,0,0,1,0,0,5,0,1,2,2,0,2,2,0,0,1,1,1,1,1,0,0,2
1228,2,0,1,1,3,2,0,1,0,2,1,1,0,2,2,1,1,1,1,0,0,0,1
1230,0,0,1,1,3,4,0,1,1,2,1,2,2,4,1,1,2,2,0,0,2,0,1
1231,2,1,0,1,3,4,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,1,1
1232,2,0,1,1,3,5,0,0,2,2,2,2,2,4,1,1,2,2,2,2,2,0,1
1233,2,0,0,1,2,4,0,1,1,2,1,1,0,0,1,1,2,2,1,0,0,0,1
1234,1,0,0,1,3,4,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,1
1235,2,0,0,1,1,2,0,1,2,2,2,0,0,0,0,1,2,1,1,1,0,0,1
1236,2,0,0,1,1,5,1,1,0,0,2,0,0,2,0,0,1,0,1,0,0,0,4
1237,2,0,0,0,3,2,0,1,1,2,1,1,2,0,2,0,0,0,1,1,1,1,1
1238,2,0,1,1,1,5,0,0,2,2,2,2,2,2,2,0,1,2,1,1,1,1,1
1239,2,0,0,0,3,3,0,1,0,0,1,1,0,0,0,1,2,2,0,2,0,0,1
1240,2,0,1,1,3,1,0,1,0,0,1,1,2,2,1,1,1,0,1,1,0,0,2
1241,2,1,0,1,1,4,1,1,1,0,1,1,0,2,0,1,1,0,1,1,0,0,2
1242,2,0,0,1,2,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
1243,0,0,1,1,2,5,1,1,2,2,1,2,0,0,1,1,1,2,1,1,0,0,3
1245,2,0,1,1,1,1,0,0,2,2,2,2,2,0,0,0,0,2,1,0,0,1,1
1246,2,0,0,0,0,1,0,1,2,1,0,2,0,2,1,1,0,1,0,2,0,0,2
1247,2,0,0,1,1,4,0,1,1,0,1,1,1,3,2,1,1,0,1,0,0,1,2
1248,0,0,1,1,3,2,0,1,2,0,1,0,0,0,2,0,0,0,1,1,0,0,3
1249,2,0,1,1,3,2,0,1,2,2,0,1,2,4,1,1,2,2,0,0,2,0,1
1250,2,1,1,1,1,2,0,1,2,1,2,2,0,0,1,1,1,2,0,0,2,0,1
1251,2,0,1,1,1,1,0,0,1,2,1,1,0,2,1,1,1,2,1,2,2,0,2
1252,2,0,1,1,3,1,1,1,2,2,2,1,2,0,2,1,1,0,1,0,1,0,1
1253,2,0,1,0,2,5,0,0,0,0,2,2,0,2,0,0,1,1,1,1,0,0,2
1255,2,0,1,1,1,2,1,1,2,2,1,1,2,1,1,1,1,2,1,1,2,0,2
1256,2,0,1,1,3,5,0,1,2,2,1,1,0,1,2,2,0,0,1,1,1,0,2
1258,2,0,1,1,3,2,0,0,2,2,1,1,2,0,0,1,1,0,1,1,0,0,1
